nombre,lat,lon,riesgo
UNIDAD EDUCATIVA ESTADAL LEONARDO RUIZ PINEDA II,10.0459,-69.3888,1
UNIDAD EDUCATIVA ESTADAL LINO DE CLEMENTE,10.4378,-66.8609,1
UNIDAD EDUCATIVA ESTADAL LOS OLIVOS,10.0281,-69.4335,1
UNIDAD EDUCATIVA ESTADAL LUIS RAMIREZ CHACON,7.75839,-72.2349,1
UNIDAD EDUCATIVA ESTADAL LUISA CACERES DE ARISMENDI,10.3034,-67.0422,1
UNIDAD EDUCATIVA ESTADAL MANUEL FELIPE RUGELES,7.74184,-72.226,1
UNIDAD EDUCATIVA ESTADAL MARAPA,10.5825,-67.0554,1
UNIDAD EDUCATIVA ESTADAL MARIA ANGELICA LUSINCHI,10.4937,-66.8211,1
UNIDAD EDUCATIVA ESTADAL MARIA AUXILIADORA ZABALA DE MILLAN,10.9915,-63.9737,1
UNIDAD EDUCATIVA ESTADAL MARIA LEDEZMA,10.0591,-69.3636,1
UNIDAD EDUCATIVA ESTADAL MONSEÑOR ARIAS BLANCO,10.369,-66.966,1
UNIDAD EDUCATIVA ESTADAL MONSEÑOR CRISPULO BENITEZ FONTURVEL,10.0677,-69.2886,1
UNIDAD EDUCATIVA ESTADAL NICANOR BOLET PERAZA,10.2915,-67.0607,1
UNIDAD EDUCATIVA ESTADAL OBDULIA DE ARRIOJAS,10.3276,-67.0436,1
UNIDAD EDUCATIVA ESTADAL OCTAVIO HERNANDEZ,10.6519,-71.6068,1
UNIDAD EDUCATIVA ESTADAL OCTAVIO PORTILLO,10.6567,-71.6795,1
UNIDAD EDUCATIVA ESTADAL OCUMARE DEL TUY,10.3081,-67.0394,1
UNIDAD EDUCATIVA ESTADAL PEDRO GUAL,10.0391,-69.2443,1
UNIDAD EDUCATIVA ESTADAL PRIVADA NUESTRA SEÑORA DE CHIQUINQUIRA,10.6632,-71.6087,1
UNIDAD EDUCATIVA ESTADAL PROFESOR  JESUS MANUEL SUBERO,10.9832,-63.8111,1
UNIDAD EDUCATIVA ESTADAL PROFESOR OVIDIO VALERIO,10.9472,-63.9685,1
UNIDAD EDUCATIVA ESTADAL RAIMUNDO PERNALETE,10.1803,-70.063,1
UNIDAD EDUCATIVA ESTADAL RAMO VERDE,10.3551,-67.0453,1
UNIDAD EDUCATIVA ESTADAL RAMON VIVAS GOMEZ,7.75132,-72.2282,1
UNIDAD EDUCATIVA ESTADAL RICARDO LABASTIDAS,9.31416,-70.6232,1
UNIDAD EDUCATIVA ESTADAL ROMULO BETANCOURT,10.5732,-71.6766,1
UNIDAD EDUCATIVA ESTADAL ROMULO GALLEGOS,10.3427,-67.0879,1
UNIDAD EDUCATIVA ESTADAL SALIAS Y LANDAETA,7.76275,-72.2324,1
UNIDAD EDUCATIVA ESTADAL SIMON BOLIVAR,10.0963,-69.308,1
UNIDAD EDUCATIVA ESTADAL TALLER GENERAL RAFAEL URDANETA,10.3505,-67.0381,1
UNIDAD EDUCATIVA ESTADAL TOMAS RAFAEL JIMENEZ,10.3882,-67.1836,1
UNIDAD EDUCATIVA ESTADAL VICTOR LINO GOMEZ (ANEXO 1),10.4038,-71.4371,1
UNIDAD EDUCATIVA ESTADAL VICTOR MORENO OROZCO,7.77503,-72.2243,1
UNIDAD EDUCATIVA ESTADAL.GENERAL SANTIAGO MARIÑO,10.4877,-66.7916,1
UNIDAD EDUCATIVA ESTATAL BOLIVARIANA ESTADO SUCRE,10.2776,-67.0704,1
UNIDAD EDUCATIVA ESTATAL DOCTOR ALFREDO MACHADO,10.5974,-67.0391,1
UNIDAD EDUCATIVA ESTATAL JESUS MARIA PORTILLO,10.5919,-66.9773,1
UNIDAD EDUCATIVA ESTATAL LUIS HURTADO HIGUERA,10.063,-69.3743,1
UNIDAD EDUCATIVA ESTATAL MIGUEL ROMERO ANTONI,10.0549,-69.3693,1
UNIDAD EDUCATIVA ESTATAL RAFAEL RANGEL,10.5394,-67.1058,1
UNIDAD EDUCATIVA ESTHELA ZABALA DE SOTO,10.9893,-63.9887,1
UNIDAD EDUCATIVA EUTIMIO RIVAS,10.4665,-64.1836,1
UNIDAD EDUCATIVA EXPEDITO CORTES,10.0271,-69.3883,1
UNIDAD EDUCATIVA EXPERIMENTAL NACIONAL LUIS BELTRAN PRIETO FIGUEROA,10.4943,-66.8267,1
UNIDAD EDUCATIVA EZEQUIEL ZAMORA,8.60233,-71.1242,1
UNIDAD EDUCATIVA FE Y ALEGRIA COLEGIO MONTERREY,10.4202,-66.872,1
UNIDAD EDUCATIVA FE Y ALEGRIA SANTA ELENA,9.52507,-69.1979,1
UNIDAD EDUCATIVA FEDERAL SUCRE,10.462,-64.1875,1
UNIDAD EDUCATIVA FRANCISCO JOSE DELGADO,10.5878,-71.6726,1
UNIDAD EDUCATIVA GABRIEL BRACHO,10.636,-71.6778,1
UNIDAD EDUCATIVA GENERAL JOSE ANTONIO PAEZ,8.98897,-65.9343,1
UNIDAD EDUCATIVA GRAN MARISCAL,10.4206,-64.1865,1
UNIDAD EDUCATIVA GRAN MARISCAL DE AYACUCHO,10.4508,-64.1453,1
UNIDAD EDUCATIVA GUAREIRA II,8.89869,-71.987,1
UNIDAD EDUCATIVA GUSTAVO HERRERA,10.4895,-66.8527,1
UNIDAD EDUCATIVA HILARIO PISANI ANSELMI,9.2472,-70.2697,1
UNIDAD EDUCATIVA HIPOLITO E GONZALEZ,8.54243,-71.2318,1
UNIDAD EDUCATIVA HUMBERTO PARODI,10.4819,-66.9025,1
UNIDAD EDUCATIVA INDEPENDENCIA,10.9589,-63.8453,1
UNIDAD EDUCATIVA INICIAL SIMONCITO EZEQUIEL ZAMORA,10.4232,-66.8788,1
UNIDAD EDUCATIVA INSTITUTO ARTURO MICHELENA,10.4319,-66.8604,1
UNIDAD EDUCATIVA INSTITUTO CORAZON DE JESUS,7.74734,-72.2353,1
UNIDAD EDUCATIVA INSTITUTO DE CIENCIAS DEL MAR,10.6021,-67.0282,1
UNIDAD EDUCATIVA INSTITUTO DE EDUCACION INTEGRAL EL NIÑO DON SIMON,10.4858,-66.8956,1
UNIDAD EDUCATIVA INSTITUTO DIOCESANO EL VALLE DEL ESPÍRITU SANTO,10.9824,-63.8822,1
UNIDAD EDUCATIVA INSTITUTO EDUCACIONAL SIMON BOLIVAR,10.9561,-63.8535,1
UNIDAD EDUCATIVA INSTITUTO EDUCATIVO ARCOIRIS,10.973,-63.8305,1
UNIDAD EDUCATIVA INSTITUTO EDUCATIVO NUEVA ESPARTA,10.9616,-63.8561,1
UNIDAD EDUCATIVA INSTITUTO PRIVADO BOYACA,10.3445,-67.0455,1
UNIDAD EDUCATIVA INSTITUTO SAN LUCAS,10.4729,-66.8065,1
UNIDAD EDUCATIVA INSTITUTO SURAMERICANO LIBRE APRENDIZAJE (ISLA),11.0029,-63.8234,1
UNIDAD EDUCATIVA INSTITUTO VENEZUELA NUEVA,10.4642,-66.8093,1
UNIDAD EDUCATIVA INSTITUTO VICTEGUI,10.3461,-67.0448,1
UNIDAD EDUCATIVA INSTITUTO VIRGEN DEL VALLE (ADULTO),10.9643,-63.8431,1
UNIDAD EDUCATIVA INTEGRAL BOLIVARIANA FRANCISCO FAJARDO,10.6046,-66.8974,1
UNIDAD EDUCATIVA INTEGRAL JUAN XXIII,8.56101,-71.2195,1
UNIDAD EDUCATIVA JEAN FIRMIN,9.69112,-63.2359,1
UNIDAD EDUCATIVA JESUS DE NAZARETH,9.76134,-63.1194,1
UNIDAD EDUCATIVA JESUS LOPEZ ESCOBAR,9.27052,-65.9204,1
UNIDAD EDUCATIVA JESUS SEMPRUN,10.3741,-71.4376,1
UNIDAD EDUCATIVA JOSÉ ANTONIO GALUE,9.52292,-70.443,1
UNIDAD EDUCATIVA JOSE CONCEPCION SALCEDO AVILA,11.0204,-63.8303,1
UNIDAD EDUCATIVA JOSE DE LOS SANTOS URRIOLA,9.04492,-69.7507,1
UNIDAD EDUCATIVA JOSE FELIX RIBAS,8.93217,-67.4243,1
UNIDAD EDUCATIVA JOSE GREGORIO HERNANDEZ,9.34138,-70.6253,1
UNIDAD EDUCATIVA JOSÉ JESÚS GARCÍA RODRÍGUEZ,10.9767,-63.8508,1
UNIDAD EDUCATIVA JOSE LEONARDO CHIRINOS,10.092,-69.3266,1
UNIDAD EDUCATIVA JOSE MACARIO YEPEZ,10.0642,-69.2965,1
UNIDAD EDUCATIVA JOSE MANUEL SISO MARTINEZ,10.3757,-66.9553,1
UNIDAD EDUCATIVA JOSE MARIA DOMINGUEZ,10.0548,-69.3518,1
UNIDAD EDUCATIVA JOSE MARIA ESPAÑA,10.6659,-71.644,1
UNIDAD EDUCATIVA JOSE MARTI,8.65802,-71.6582,1
UNIDAD EDUCATIVA JOSE SILVERIO CORDOVA,10.4779,-64.1717,1
UNIDAD EDUCATIVA JOSE TADEO MONAGAS,10.3851,-66.888,1
UNIDAD EDUCATIVA JOSEFA ESPINOZA DEL GALLEGO,9.30573,-70.6092,1
UNIDAD EDUCATIVA JOSEFINA PIMENTEL,9.53724,-70.4612,1
UNIDAD EDUCATIVA JUAN BARNUEVO,9.86215,-66.3843,1
UNIDAD EDUCATIVA JUAN BAUTISTA DALLA COSTA,9.24357,-70.2696,1
UNIDAD EDUCATIVA JUAN EDUVIGES LEDEZMA ALVAREZ,8.89464,-67.4393,1
UNIDAD EDUCATIVA JUAN GERMAN ROSCIO,8.90439,-67.4228,1
UNIDAD EDUCATIVA JUAN JACINTO LARA,10.0311,-69.4032,1
UNIDAD EDUCATIVA JUAN JOSE RONDON,9.21697,-66.0162,1
UNIDAD EDUCATIVA JUANA DE ARCO (B),8.55997,-71.1802,1
UNIDAD EDUCATIVA JUANA SALAZAR DE MORENO,11.0139,-63.956,1
UNIDAD EDUCATIVA LA ARBOLEDA,10.1046,-69.2987,1
UNIDAD EDUCATIVA LA MILAGROSA,10.0052,-69.4571,1
UNIDAD EDUCATIVA LA PUEBLITA,8.58997,-71.1378,1
UNIDAD EDUCATIVA LA SALLE,8.58017,-71.169,1
UNIDAD EDUCATIVA LAGUNILLAS DE ZORCA,7.78775,-72.2516,1
UNIDAD EDUCATIVA LARA,10.0731,-69.3196,1
UNIDAD EDUCATIVA LAS BRISAS,10.0481,-69.3431,1
UNIDAD EDUCATIVA LAS MERCEDES,9.31559,-70.6148,1
UNIDAD EDUCATIVA LAS TINAJITAS,10.0603,-69.4007,1
UNIDAD EDUCATIVA LAUREANO VILLANUEVA,10.0771,-69.1199,1
UNIDAD EDUCATIVA LEONCIO MARTINEZ,10.4777,-66.8139,1
UNIDAD EDUCATIVA LIBERTADOR BOLIVAR,8.61402,-71.6548,1
UNIDAD EDUCATIVA LICEO BOLIVARIANO FRANCISCO FAJARDO,11.0111,-63.9418,1
UNIDAD EDUCATIVA LICEO BOLIVARIANO GASPAR MARCANO,11.0115,-63.937,1
UNIDAD EDUCATIVA LICEO BOLIVARIANO JOSE AUGUSTO DE LEON,10.9884,-63.8369,1
UNIDAD EDUCATIVA LICEO BOLIVARIANO LUISA CÁCERES DE ARISMENDI,10.948,-63.8644,1
UNIDAD EDUCATIVA LICEO BOLIVARIANO MONSEÑOR RAFAEL CHACIN,9.22323,-65.9842,1
UNIDAD EDUCATIVA LICEO DOCTOR RAMON BUENAHORA,9.857,-66.3772,1
UNIDAD EDUCATIVA LOLA ALAMO,10.0975,-69.3131,1
UNIDAD EDUCATIVA LOS CASTORES,10.3723,-66.9679,1
UNIDAD EDUCATIVA LOS CORTIJOS,9.54041,-69.1899,1
UNIDAD EDUCATIVA LOURDES CAMERO RAMIREZ,9.20437,-66.0055,1
UNIDAD EDUCATIVA LUCRECIA GARCIA,10.0675,-69.3097,1
UNIDAD EDUCATIVA LUIS ANGEL GARCIA,10.6736,-71.6865,1
UNIDAD EDUCATIVA LUIS BELTRAN RAMOS (ANEXO 1),10.7049,-71.6367,1
UNIDAD EDUCATIVA LUIS EDUARDO EGUI,10.3727,-66.9692,1
UNIDAD EDUCATIVA LUIS PADRINO,9.74062,-63.1452,1
UNIDAD EDUCATIVA LUIS SANABRIA SANCHEZ,10.1012,-69.274,1
UNIDAD EDUCATIVA LUISA JIMENEZ DE CANELON,9.82593,-63.1277,1
UNIDAD EDUCATIVA MADRE EMILIA,10.5917,-66.9549,1
UNIDAD EDUCATIVA MANUEL DIAZ RODRIGUEZ,10.3441,-67.0451,1
UNIDAD EDUCATIVA MANUEL MARIA URBANEJA,10.669,-63.2397,1
UNIDAD EDUCATIVA MANUELA MERCEDES DUIN,10.0853,-69.2945,1
UNIDAD EDUCATIVA MARANATA,10.4196,-71.4221,1
UNIDAD EDUCATIVA MARCO ANTONIO SALUZZO,10.467,-64.1913,1
UNIDAD EDUCATIVA MARIA CONCEPCION PALACIOS,10.034,-69.3846,1
UNIDAD EDUCATIVA MARIA LEDEZMA,10.0913,-69.2737,1
UNIDAD EDUCATIVA MARIA MOZZARELLO,8.58094,-71.1611,1
UNIDAD EDUCATIVA MARIA REINA,10.6137,-71.6356,1
UNIDAD EDUCATIVA MARIA ROSA MISTICA,10.4068,-71.462,1
UNIDAD EDUCATIVA MARIA TERESA DE NEZER,10.3407,-67.044,1
UNIDAD EDUCATIVA MARIA TERESA TORO,10.4741,-66.5645,1
UNIDAD EDUCATIVA MARQUES DEL PUMAR,8.62936,-70.2059,1
UNIDAD EDUCATIVA MARTIN TOVAR Y TOVAR,10.5499,-71.6654,1
UNIDAD EDUCATIVA MATER SALVATORIS,10.6752,-71.6024,1
UNIDAD EDUCATIVA MENCA DE LEONI I,10.4719,-66.6149,1
UNIDAD EDUCATIVA MI PEQUEÑO MUNDO,9.07426,-62.0673,1
UNIDAD EDUCATIVA MIGUEL OTERO SILVA,10.5919,-71.6524,1
UNIDAD EDUCATIVA MILITARIZADA CORONEL JOSE MARIA CAMACARO,10.079,-69.3054,1
UNIDAD EDUCATIVA MONSEÑOR ARIAS BLANCO,9.34256,-70.5884,1
UNIDAD EDUCATIVA MONSEÑOR EDUARDO VÁSQUEZ,10.9868,-63.8886,1
UNIDAD EDUCATIVA MONSEÑOR GUILLERMO BRIÑEZ (E.Z.A),10.3901,-71.46,1
UNIDAD EDUCATIVA MONSEÑOR SAN MIGUEL,7.77132,-72.2101,1
UNIDAD EDUCATIVA MUNICIPAL ABAJO CADENAS,10.4859,-66.8013,1
UNIDAD EDUCATIVA MUNICIPAL ABIGAIL GONZALEZ,10.4698,-66.904,1
UNIDAD EDUCATIVA MUNICIPAL AGUSTIN AVELEDO,10.4643,-66.8071,1
UNIDAD EDUCATIVA MUNICIPAL ANDRES BELLO,10.4946,-66.8533,1
UNIDAD EDUCATIVA MUNICIPAL BOLIVARIANA CAMPO C,7.80175,-72.2668,1
UNIDAD EDUCATIVA MUNICIPAL CECILIO ACOSTA,10.4656,-66.802,1
UNIDAD EDUCATIVA MUNICIPAL ELSA NUÑEZ VARGAS,10.3652,-66.9494,1
UNIDAD EDUCATIVA MUNICIPAL FRANCISCO ESPEJO,10.4956,-66.792,1
UNIDAD EDUCATIVA MUNICIPAL GRAN MARISCAL DE AYACUCHO,7.81699,-72.4464,1
UNIDAD EDUCATIVA MUNICIPAL GUAICAIPURO,10.4691,-66.7991,1
UNIDAD EDUCATIVA MUNICIPAL JOSE ANTONIO CALCAÑO,10.4734,-66.7631,1
UNIDAD EDUCATIVA MUNICIPAL LISANDRO ALVARADO,10.4591,-66.7925,1
UNIDAD EDUCATIVA MUNICIPAL LUIS CORREA,10.4947,-66.7991,1
UNIDAD EDUCATIVA MUNICIPAL MAESTRO GREGORIO ROMERO,10.975,-63.8333,1
UNIDAD EDUCATIVA MUNICIPAL PRIVADA LUZ DEL SABER,10.552,-71.6259,1
UNIDAD EDUCATIVA MUNICIPAL PRIVADA VIRGEN DEL ROSARIO,10.3969,-71.4749,1
UNIDAD EDUCATIVA MUNICIPAL RAMONA REDONDO MUÑOZ,7.81353,-72.4466,1
UNIDAD EDUCATIVA MUNICIPAL ROMULO BETANCOURT,10.4564,-66.8002,1
UNIDAD EDUCATIVA MUNICIPAL ROMULO GALLEGOS,10.4826,-66.8142,1
UNIDAD EDUCATIVA MUNICIPAL SIMON BOLIVAR,10.478,-66.8008,1
UNIDAD EDUCATIVA MUNICIPAL SIMON RODRIGUEZ,10.4948,-66.8141,1
UNIDAD EDUCATIVA NACIONAL  CARMEN AMERICA DE LEONI,10.656,-71.6233,1
UNIDAD EDUCATIVA NACIONAL  CARMEN GONZALEZ DE MUSSET,10.0174,-69.1943,1
UNIDAD EDUCATIVA NACIONAL  DR JULIO SEGUNDO ALVAREZ,10.1789,-70.0733,1
UNIDAD EDUCATIVA NACIONAL  FE Y ALEGRIA N 4 LA RINCONADA,10.667,-71.7086,1
UNIDAD EDUCATIVA NACIONAL  JACINTO LARA,10.0224,-69.2558,1
UNIDAD EDUCATIVA NACIONAL  JUAN BAUTISTA FRANCO,10.1683,-70.088,1
UNIDAD EDUCATIVA NACIONAL  LA PIEDAD,10.0094,-69.2297,1
UNIDAD EDUCATIVA NACIONAL  MADRE EMILIA,10.1658,-70.093,1
UNIDAD EDUCATIVA NACIONAL  RAMON POMPILIO OROPEZA,10.1724,-70.0799,1
UNIDAD EDUCATIVA NACIONAL ALMIRANTE PADILLA,10.6739,-71.6777,1
UNIDAD EDUCATIVA NACIONAL ANA SANCHEZ COLINA,10.6492,-71.6567,1
UNIDAD EDUCATIVA NACIONAL ANDRÉS BELLO,10.3499,-67.0068,1
UNIDAD EDUCATIVA NACIONAL ANEXO ANDRES BELLO,10.3501,-67.0068,1
UNIDAD EDUCATIVA NACIONAL ANTONIO CARRILLO,10.0557,-69.3642,1
UNIDAD EDUCATIVA NACIONAL ARMANDO REVERON,10.5933,-67.0116,1
UNIDAD EDUCATIVA NACIONAL ARQUIDIOCESANA MONSEÑOR OLEGARIO VILLALOBOS,10.6841,-71.7004,1
UNIDAD EDUCATIVA NACIONAL BATALLA DE CARABOBO,10.6957,-71.595,1
UNIDAD EDUCATIVA NACIONAL BATALLA DE TAGUANES,9.93244,-68.2982,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA ALI RAFAEL BRAVO,10.0296,-69.3157,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA APOLINAR FIGUEROA CORONADO,11.0477,-63.9427,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CACIQUE CHARAIMA,10.9636,-63.8568,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA DOMINGO FAUSTINO SARMIENTO,10.5027,-66.8882,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA EGIDIO MONTESINOS,10.0627,-69.3128,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA FEDERACION VENEZOLANA DE MAESTROS,9.89956,-67.3554,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA JESUS ENRIQUE LOSSADA,10.502,-66.8685,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA JOSE JOAQUIN DE OLMEDO,10.9997,-63.7991,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA JUAN DE URPIN,10.5953,-66.9843,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA MANEIRO,10.9602,-63.8504,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA MIGUEL OTERO SILVA,10.4604,-66.6181,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA REPUBLICA DEL PARAGUAY,10.3447,-67.0438,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA SAN PEDRO DE LOS ALTOS,10.3684,-67.0847,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA SANTA EDUVIGIS,10.5943,-67.0049,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA SOLANDA ELOINA GARCIA AREVALO,10.5695,-71.6363,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA TERESA DE LA PARRA,10.4482,-66.4876,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA VICENTE SALIAS,10.3437,-67.0436,1
UNIDAD EDUCATIVA NACIONAL BOLIVARIANA VICTOR CEDENO,10.989,-63.837,1
UNIDAD EDUCATIVA NACIONAL CARLOS RINCON LUBO,10.661,-71.648,1
UNIDAD EDUCATIVA NACIONAL CARMEN ROSALES GOMEZ,10.2657,-67.1195,1
UNIDAD EDUCATIVA NACIONAL CATATUMBO,10.6613,-71.6387,1
UNIDAD EDUCATIVA NACIONAL COLEGIO ALTAMIRA,10.702,-71.6196,1
UNIDAD EDUCATIVA NACIONAL COLEGIO GONZAGA,10.6452,-71.6407,1
UNIDAD EDUCATIVA NACIONAL COLEGIO SALTO ANGEL,10.6997,-71.612,1
UNIDAD EDUCATIVA NACIONAL COQUIVACOA,10.697,-71.6097,1
UNIDAD EDUCATIVA NACIONAL CORAPAL,10.6106,-66.86,1
UNIDAD EDUCATIVA NACIONAL CREACION GENERAL RAFAEL URDANETA,10.6352,-71.6368,1
UNIDAD EDUCATIVA NACIONAL DOCTOR RAFAEL VEGAS,10.5905,-67.0388,1
UNIDAD EDUCATIVA NACIONAL DOCTOR SIMON BARRETO RAMOS,10.3398,-67.0316,1
UNIDAD EDUCATIVA NACIONAL DR ADOLFO COLINA,10.6577,-71.6235,1
UNIDAD EDUCATIVA NACIONAL DR VICENTE LECUNA,10.6454,-71.6618,1
UNIDAD EDUCATIVA NACIONAL DR. RAMON REYNOSO NUÑEZ,10.4057,-71.4531,1
UNIDAD EDUCATIVA NACIONAL DURIGUA,9.55714,-69.1812,1
UNIDAD EDUCATIVA NACIONAL EL UJANO,10.095,-69.2791,1
UNIDAD EDUCATIVA NACIONAL ELADIO DEL CASTILLO,10.0907,-69.3322,1
UNIDAD EDUCATIVA NACIONAL ELISA  FARIAS,10.6988,-71.612,1
UNIDAD EDUCATIVA NACIONAL ELISA RISKEL DOMINGUEZ,10.4697,-66.7996,1
UNIDAD EDUCATIVA NACIONAL ESTEBAN HERRERA,10.4187,-71.4627,1
UNIDAD EDUCATIVA NACIONAL FE Y ALEGRIA LA CHINITA,10.6527,-71.6709,1
UNIDAD EDUCATIVA NACIONAL FRANCISCO ESPEJO,10.4618,-66.8245,1
UNIDAD EDUCATIVA NACIONAL FRANCISCO JOSE ROJAS,10.0225,-69.2579,1
UNIDAD EDUCATIVA NACIONAL GENERAL JUAN ANTONIO PAREDES,10.6843,-71.6277,1
UNIDAD EDUCATIVA NACIONAL GENERAL RAFAEL URDANETA,10.6353,-71.6369,1
UNIDAD EDUCATIVA NACIONAL GONZALO RINCON GUTIERREZ,10.5624,-71.653,1
UNIDAD EDUCATIVA NACIONAL GONZALO RINCON GUTIERREZ (ANEXO 1),10.5629,-71.653,1
UNIDAD EDUCATIVA NACIONAL GUAICAIPURO,10.3478,-67.0472,1
UNIDAD EDUCATIVA NACIONAL GUSTAVO OLIVARES BOSQUES,10.5826,-67.0668,1
UNIDAD EDUCATIVA NACIONAL HERMANO IDELFONZO GUTIERREZ,10.6059,-71.6467,1
UNIDAD EDUCATIVA NACIONAL INSTITUTO NIÑOS CANTORES,10.6391,-71.6571,1
UNIDAD EDUCATIVA NACIONAL JERMAN UBALDO LIRA,10.4623,-66.7637,1
UNIDAD EDUCATIVA NACIONAL JESUS DE NAZARETH,10.0475,-69.3997,1
UNIDAD EDUCATIVA NACIONAL JESUS MARIA SIFONTES,10.3461,-67.0422,1
UNIDAD EDUCATIVA NACIONAL JOSE ANTONIO RINCON,10.6863,-71.6957,1
UNIDAD EDUCATIVA NACIONAL JOSE FELIX RIBAS,8.90112,-67.4273,1
UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,10.6007,-66.9664,1
UNIDAD EDUCATIVA NACIONAL JOSE RAMON YEPEZ,10.6566,-71.6095,1
UNIDAD EDUCATIVA NACIONAL JOSEFA IRAUSQUIN LOPEZ.,10.4671,-66.8421,1
UNIDAD EDUCATIVA NACIONAL JUAN JOSE MENDOZA,10.6096,-66.8483,1
UNIDAD EDUCATIVA NACIONAL JULIO BUSTAMANTE,10.4893,-66.8727,1
UNIDAD EDUCATIVA NACIONAL LA LUCIA,9.66022,-69.081,1
UNIDAD EDUCATIVA NACIONAL LEOPOLDO AGUERREVERE,10.4856,-66.8893,1
UNIDAD EDUCATIVA NACIONAL LICEO BOLIVARIANO JOSE MARIA ESPAÑA,10.6058,-66.8989,1
UNIDAD EDUCATIVA NACIONAL LICEO BOLIVARIANO MARIANO MONTILLA,10.5965,-67.0383,1
UNIDAD EDUCATIVA NACIONAL LICEO FRANCISCO DE MIRANDA,10.3435,-67.0468,1
UNIDAD EDUCATIVA NACIONAL LICEO LIBERTADOR,7.80818,-72.1914,1
UNIDAD EDUCATIVA NACIONAL LICEO LOS ROBLES,10.7091,-71.6235,1
UNIDAD EDUCATIVA NACIONAL LICEO MARIANO PICON SALAS,10.4801,-66.811,1
UNIDAD EDUCATIVA NACIONAL LLANO DE JORGE,7.78606,-72.459,1
UNIDAD EDUCATIVA NACIONAL LOS CREPUSCULOS,10.081,-69.3627,1
UNIDAD EDUCATIVA NACIONAL LUIS CORREA,10.3554,-67.0614,1
UNIDAD EDUCATIVA NACIONAL MAESTRO VICENTE ROJAS,10.3871,-71.4619,1
UNIDAD EDUCATIVA NACIONAL MANUEL BARRIOS FREITEZ,9.5784,-69.3335,1
UNIDAD EDUCATIVA NACIONAL MANUEL BELLOSO,10.4172,-71.4301,1
UNIDAD EDUCATIVA NACIONAL MANUEL CLEMENTE URBANEJA,10.3398,-67.0326,1
UNIDAD EDUCATIVA NACIONAL MANUEL SEGUNDO SANCHEZ,10.6518,-71.6658,1
UNIDAD EDUCATIVA NACIONAL MARIA MONTESSORI,10.6908,-71.6019,1
UNIDAD EDUCATIVA NACIONAL MARISCAL SUCRE,10.4628,-66.763,1
UNIDAD EDUCATIVA NACIONAL MARTINEZ CENTENO,10.5056,-66.8378,1
UNIDAD EDUCATIVA NACIONAL MIGUEL JOSE SANZ,10.0819,-69.3067,1
UNIDAD EDUCATIVA NACIONAL NUESTRA SEÑORA DE LA PAZ,10.6988,-71.6025,1
UNIDAD EDUCATIVA NACIONAL OBELISCO 2,10.0692,-69.3448,1
UNIDAD EDUCATIVA NACIONAL PADRE BLANCO,9.31134,-70.611,1
UNIDAD EDUCATIVA NACIONAL PADRE SOJO,10.4893,-66.873,1
UNIDAD EDUCATIVA NACIONAL PASTOR OROPEZA,10.0823,-69.3187,1
UNIDAD EDUCATIVA NACIONAL PRESBITERO MANUEL CAÑIZALES,10.3569,-67.0661,1
UNIDAD EDUCATIVA NACIONAL PRIVADA ADVENTISTA LIBERTADOR,10.3886,-71.4436,1
UNIDAD EDUCATIVA NACIONAL PRIVADA ANTONIO ROSMINI,10.7056,-71.6015,1
UNIDAD EDUCATIVA NACIONAL PRIVADA COLEGIO CLARET,10.6721,-71.6118,1
UNIDAD EDUCATIVA NACIONAL PRIVADA COLEGIO CRISTO REY,10.559,-71.6436,1
UNIDAD EDUCATIVA NACIONAL PRIVADA COLEGIO CRISTO REY (ANEXO1),10.559,-71.6436,1
UNIDAD EDUCATIVA NACIONAL PRIVADA COLEGIO SAN VICENTE DE PAUL,10.6734,-71.6191,1
UNIDAD EDUCATIVA NACIONAL PRIVADA COLEGIO SANTA MARIA,10.6336,-71.635,1
UNIDAD EDUCATIVA NACIONAL PRIVADA CORAZON DE JESUS,10.6172,-71.644,1
UNIDAD EDUCATIVA NACIONAL PRIVADA DR JOSE GREGORIO HERNANDEZ,10.6728,-71.6585,1
UNIDAD EDUCATIVA NACIONAL PRIVADA JOSE GREGORIO MONAGAS,10.5745,-71.6657,1
UNIDAD EDUCATIVA NACIONAL PRIVADA JOSE PIO TAMAYO,10.5851,-71.6209,1
