codigo_centro,cod_estado,estado,nombre_centro,electores,rank_por_tamano,residual_2006,residual_2012,n_hist,recent_distance,historical_mae,historical_rmse,historical_bias,abs_historical_bias,historical_volatility,selector,cohort,score,pasada,tolerancia_de_entrada,metodo,target,residual_2013,residual_2018
120901001,12,Merida,ESCUELA ESTADO APURE,3594.0,10,-2.209551,-1.52965,3,2.113059,1.950753,1.973741,-1.950753,1.950753,0.30036,historical_mae,operational,1.950753,1,2,longitudinal,2018,-2.113059,
120806001,12,Merida,GRUPO ESCOLAR EL EDUCADOR,3574.0,11,3.476391,-0.246076,3,1.595063,1.77251,2.212847,0.545084,0.545084,2.144662,historical_mae,operational,1.77251,1,2,longitudinal,2018,-1.595063,
121701001,12,Merida,LICEO BOLIVARIANO DOCTOR GERONIMO MALDONADO,3396.0,21,-0.809463,-1.693036,3,1.796851,1.433117,1.500031,-1.433117,1.433117,0.443022,historical_mae,operational,1.433117,1,2,longitudinal,2018,-1.796851,
131603002,13,Miranda,UNIDAD EDUCATIVA ESTADAL  ADOLFO NAVAS  CORONADO,5762.0,41,4.318777,0.854941,3,0.548322,1.907347,2.561472,1.541798,1.541798,2.045482,historical_mae,operational,1.907347,1,2,longitudinal,2018,-0.548322,
130901099,13,Miranda,UNIDAD EDUCATIVA NACIONAL LICEO MARIANO PICON SALAS,4078.0,123,3.490599,1.008231,3,0.919698,1.806176,2.163844,1.193044,1.193044,1.805233,historical_mae,operational,1.806176,1,2,longitudinal,2018,-0.919698,
131201012,13,Miranda,UNIDAD EDUCATIVA PRIVADA SAGRADO CORAZON DE JESUS,2776.0,279,-0.630742,-1.7915,3,2.063407,1.495216,1.619152,-1.495216,1.495216,0.621273,historical_mae,operational,1.495216,1,2,longitudinal,2018,-2.063407,
130304001,13,Miranda,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA SAN PEDRO DE LOS ALTOS,2766.0,281,3.540525,0.1614,3,1.143116,1.615014,2.150045,0.852936,0.852936,1.973625,historical_mae,operational,1.615014,1,2,longitudinal,2018,-1.143116,
130601001,13,Miranda,UNIDAD EDUCATIVA 13 DE JUNIO,2478.0,315,3.064423,-0.122745,3,0.518251,1.23514,1.795767,0.807809,0.807809,1.603816,historical_mae,operational,1.23514,1,2,longitudinal,2018,-0.518251,
131701010,13,Miranda,ESCUELA BÁSICA TERRITORIO FEDERAL DELTA AMACURO,1811.0,434,0.869731,0.942515,3,1.267447,1.026564,1.041023,0.181599,0.181599,1.025062,historical_mae,operational,1.026564,1,2,longitudinal,2018,-1.267447,
130901009,13,Miranda,UNIDAD BASICA MUNICIPAL SOCORRO GONZALEZ GUINAN,1612.0,473,3.651634,0.823078,3,0.067255,1.513989,2.161513,1.513989,1.513989,1.542717,historical_mae,operational,1.513989,1,2,longitudinal,2018,0.067255,
130701001,13,Miranda,LICEO DOCTOR JOSE FRANCISCO TORREALBA,1459.0,507,1.687524,1.396997,3,0.555798,1.21344,1.304895,1.21344,1.21344,0.47991,historical_mae,operational,1.21344,1,2,longitudinal,2018,0.555798,
130901020,13,Miranda,INSTITUTO MAGISTERIAL VENEZUELA,907.0,665,-1.387276,-2.562302,3,1.633006,1.860861,1.928439,-1.860861,1.860861,0.506037,historical_mae,operational,1.860861,1,2,longitudinal,2018,-1.633006,
130801065,13,Miranda,UNIDAD EDUCATIVA PRIVADA  VICENTE EMILIO SOJO,729.0,726,,0.432443,2,2.029473,1.230958,1.467271,-0.798515,0.798515,1.230958,historical_mae,operational,1.230958,1,2,longitudinal,2018,-2.029473,
140807001,14,Monagas,ESCUELA TERESA CARREÑO,3479.0,17,3.034115,0.850416,3,0.688536,1.524356,1.86218,1.065332,1.065332,1.527345,historical_mae,operational,1.524356,1,2,longitudinal,2018,-0.688536,
140710010,14,Monagas,ESCUELA PRIMARIA NACIONAL JUAN FRANCISCO MILA DE LA ROCA,3129.0,35,3.199986,2.132463,3,0.17461,1.835686,2.222446,1.719279,1.719279,1.408312,historical_mae,operational,1.835686,1,2,longitudinal,2018,-0.17461,
141001001,14,Monagas,ESCUELA BÁSICA URIAPARA,2981.0,44,-0.126213,2.117121,3,2.489598,1.577644,1.888229,1.493502,1.493502,1.155362,historical_mae,operational,1.577644,1,2,longitudinal,2018,2.489598,
140501001,14,Monagas,ESCUELA BÁSICA ALBERTO RAVELL,2842.0,53,0.627727,-0.649103,3,0.455874,0.577568,0.584008,-0.159084,0.159084,0.561923,historical_mae,operational,0.577568,1,2,longitudinal,2018,-0.455874,
151101001,15,Nueva Esparta,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA MONSENOR EDUARDO VASQUEZ,3242.0,7,1.819907,-0.322558,3,0.993713,1.045393,1.211551,0.167878,0.167878,1.199864,historical_mae,operational,1.045393,1,2,longitudinal,2018,-0.993713,
150601023,15,Nueva Esparta,UNIDAD EDUCATIVA RAFAEL SALAZAR BRITO,3090.0,12,3.10285,0.754354,3,0.628065,1.49509,1.878935,1.07638,1.07638,1.540067,historical_mae,operational,1.49509,1,2,longitudinal,2018,-0.628065,
150601021,15,Nueva Esparta,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CACIQUE CHARAIMA,3013.0,15,0.557453,-0.940643,3,3.225329,1.574475,1.966241,-1.202839,1.202839,1.555404,historical_mae,operational,1.574475,1,2,longitudinal,2018,-3.225329,
160601021,16,Portuguesa,UNIDAD EDUCATIVA COLEGIO PRIVADO FE Y ALEGRIA NUESTRA SENORA DE COROMOTO,3420.0,14,-0.144184,0.040295,3,1.679034,0.621171,0.973237,0.525048,0.525048,0.819459,historical_mae,operational,0.621171,1,2,longitudinal,2018,1.679034,
160601015,16,Portuguesa,GRUPO ESCOLAR BOLIVARIANO DURIGUA,2986.0,34,3.306058,-0.647949,3,0.186216,1.380074,1.948036,0.823964,0.823964,1.765199,historical_mae,operational,1.380074,1,2,longitudinal,2018,-0.186216,
160201006,16,Portuguesa,ESCUELA BASICA  ANTONIO RODRIGUEZ PICON,2551.0,59,3.522065,1.171053,3,0.303743,1.66562,2.150083,1.66562,1.66562,1.359619,historical_mae,operational,1.66562,1,2,longitudinal,2018,0.303743,
160501008,16,Portuguesa,ESCUELA NERIA DE QUINTERO,2308.0,75,1.819387,0.399695,3,2.283532,1.500871,1.701416,-0.021483,0.021483,1.70128,historical_mae,operational,1.500871,1,2,longitudinal,2018,-2.283532,
170301012,17,Sucre,LICEO JOSÉ FRANCISCO BERMÚDEZ,4030.0,10,2.800197,2.024523,3,0.623664,1.816128,2.027211,1.816128,1.816128,0.900702,historical_mae,operational,1.816128,1,2,longitudinal,2018,0.623664,
170907002,17,Sucre,UNIDAD EDUCATIVA NUEVA CÓRDOBA,3756.0,14,-0.837785,1.358761,3,0.643137,0.946561,0.993603,-0.04072,0.04072,0.992768,historical_mae,operational,0.946561,1,2,longitudinal,2018,-0.643137,
170301007,17,Sucre,ESCUELA BOLIVARIANA GUAYACAN DE LAS FLORES,3183.0,30,-0.007116,-1.096735,3,2.00388,1.03591,1.31889,-1.03591,1.03591,0.816309,historical_mae,operational,1.03591,1,2,longitudinal,2018,-2.00388,
171501002,17,Sucre,UNIDAD EDUCATIVA CRUZ SALMERON ACOSTA,2439.0,67,-0.083286,3.461144,3,1.645386,1.729939,2.213124,1.674415,1.674415,1.447153,historical_mae,operational,1.729939,1,2,longitudinal,2018,1.645386,
180801013,18,Tachira,ESCUELA BÁSICA CÓRDOBA,3952.0,31,1.42552,-1.465335,3,2.835853,1.908903,2.018364,-0.958556,0.958556,1.776222,historical_mae,operational,1.908903,1,2,longitudinal,2018,-2.835853,
181901001,18,Tachira,UNIDAD EDUCATIVA ESTADAL INES LABRADOR DE LARA,3931.0,32,-1.731897,-0.677428,3,2.278778,1.562701,1.698156,-1.562701,1.562701,0.664606,historical_mae,operational,1.562701,1,2,longitudinal,2018,-2.278778,
181501002,18,Tachira,UNIDAD EDUCATIVA MONSEÑOR RAFAEL ARIAS BLANCO,3148.0,81,-2.30221,1.807395,3,0.491544,1.533717,1.713521,-0.00109,0.00109,1.713521,historical_mae,operational,1.533717,1,2,longitudinal,2018,0.491544,
180401023,18,Tachira,CENTRO DE EDUCACION INICIAL NACIONAL SIMONCITO PENSAMIENTO BOLIVARIANO,2971.0,92,,1.226382,2,0.256687,0.741535,0.885974,0.484848,0.484848,0.741535,historical_mae,operational,0.741535,1,2,longitudinal,2018,-0.256687,
182501001,18,Tachira,ESCUELA NACIONAL BOLIVARIANA MONSEÑOR ACEVEDO,2637.0,109,1.678083,-0.265136,3,0.980322,0.974514,1.132445,0.797757,0.797757,0.803751,historical_mae,operational,0.974514,1,2,longitudinal,2018,0.980322,
190202005,19,Trujillo,ESCUELA BOLIVARIANA PRESBÍTERO JOSÉ DE JESÚS ESPINOZA,3060.0,24,3.458131,1.19704,3,0.43982,1.69833,2.12799,1.405117,1.405117,1.598119,historical_mae,operational,1.69833,1,2,longitudinal,2018,-0.43982,
191403002,19,Trujillo,COLEGIO MARISCAL ANTONIO JOSÉ DE SUCRE,3044.0,26,4.473039,0.645423,3,0.013348,1.710603,2.609267,1.710603,1.710603,1.970307,historical_mae,operational,1.710603,1,2,longitudinal,2018,0.013348,
191501002,19,Trujillo,UNIDAD BÁSICA PASCUAL IGNACIO VILLASMIL,3027.0,28,-1.538274,0.730906,3,1.428385,1.232522,1.283328,0.207006,0.207006,1.266523,historical_mae,operational,1.232522,1,2,longitudinal,2018,1.428385,
190504002,19,Trujillo,UNIDAD EDUCATIVA MONSEÑOR ESTANISLAO CARRILLO,2825.0,38,0.587767,-1.863158,3,2.311273,1.587399,1.747265,-1.195555,1.195555,1.2742,historical_mae,operational,1.587399,1,2,longitudinal,2018,-2.311273,
200401020,20,Yaracuy,ESCUELA BASICA CARMEN DE RAMIREZ,3202.0,6,2.514258,-0.090833,3,1.474683,1.359925,1.68369,0.316247,0.316247,1.653723,historical_mae,operational,1.359925,1,2,longitudinal,2018,-1.474683,
200301007,20,Yaracuy,LICEO BOLIVARIANO HERIBERTO NUÑEZ OLIVEROS,1853.0,54,4.996406,-0.188329,3,0.540773,1.908503,2.90356,1.422435,1.422435,2.531272,historical_mae,operational,1.908503,1,2,longitudinal,2018,-0.540773,
200701016,20,Yaracuy,ESCUELA BASICA MARIA TERESA SANZ,1546.0,83,0.470683,0.841015,3,0.197449,0.503049,0.567989,0.371416,0.371416,0.429723,historical_mae,operational,0.503049,1,2,longitudinal,2018,-0.197449,
211902002,21,Zulia,UNIDAD EDUCATIVA ESTADAL GENERAL RAFAEL URDANETA,5182.0,52,-1.185076,0.886448,3,2.571844,1.547789,1.713143,0.757739,0.757739,1.536454,historical_mae,operational,1.547789,1,2,longitudinal,2018,2.571844,
210503012,21,Zulia,ESCUELA ESTADAL CRISTOBAL COLON,3524.0,186,3.06382,0.835005,3,0.673149,1.523991,1.874154,1.075225,1.075225,1.535038,historical_mae,operational,1.523991,1,2,longitudinal,2018,-0.673149,
210502016,21,Zulia,UNIDAD EDUCATIVA NACIONAL BATALLA DE CARABOBO,3442.0,207,1.233083,2.923589,3,1.447914,1.868195,2.013647,1.868195,1.868195,0.751412,historical_mae,operational,1.868195,1,2,longitudinal,2018,1.447914,
210507003,21,Zulia,GRUPO ESCOLAR  NACIONAL  DOCTOR MARCIAL HERNANDEZ,3437.0,208,2.908544,-1.092212,3,0.495358,1.498704,1.8164,0.440325,0.440325,1.762222,historical_mae,operational,1.498704,1,2,longitudinal,2018,-0.495358,
211401011,21,Zulia,INSTITUTO UNIVERSITARIO DE TECNOLOGIA DE CABIMAS,3335.0,227,2.18106,-1.273512,3,2.239798,1.898124,1.948979,-0.444084,0.444084,1.897711,historical_mae,operational,1.898124,1,2,longitudinal,2018,-2.239798,
210502019,21,Zulia,ESCUELA BASICA NACIONAL TEOTISTE DE GALLEGOS,3303.0,234,-0.038602,2.260371,3,0.473998,0.924324,1.333597,0.58259,0.58259,1.199612,historical_mae,operational,0.924324,1,2,longitudinal,2018,-0.473998,
211802026,21,Zulia,JARDIN DE INFANCIA CARMELITA GARCIA,3261.0,240,,0.425767,2,0.673149,0.549458,0.563208,-0.123691,0.123691,0.549458,historical_mae,operational,0.549458,1,2,longitudinal,2018,-0.673149,
211004001,21,Zulia,UNIDAD EDUCATIVA ESTADAL MAESTRO FRANCISCO ESPARZA,3014.0,272,-3.084394,1.311453,3,0.471496,1.622448,1.954116,-0.748146,0.748146,1.805228,historical_mae,operational,1.622448,1,2,longitudinal,2018,-0.471496,
210503006,21,Zulia,IVA ANTONIO HERRERA,2953.0,286,-0.229812,-0.222005,3,0.396408,0.282741,0.293961,-0.282741,0.282741,0.080437,historical_mae,operational,0.282741,1,2,longitudinal,2018,-0.396408,
210106002,21,Zulia,LICEO JUAN PABLO PEREZ ALFONZO,2888.0,300,1.689948,-0.443036,3,0.053073,0.728686,1.009129,0.433328,0.433328,0.911355,historical_mae,operational,0.728686,1,2,longitudinal,2018,0.053073,
210510016,21,Zulia,GRUPO ESCOLAR ESTADAL MONSEÑOR HELIMENES AÑEZ,2794.0,317,1.113222,-2.243169,3,2.153924,1.836772,1.907045,-1.094624,1.094624,1.561608,historical_mae,operational,1.836772,1,2,longitudinal,2018,-2.153924,
210503034,21,Zulia,UNIDAD EDUCATIVA PRIVADA BARTOLOME SALON,2687.0,347,,0.138547,2,0.878573,0.50856,0.628922,-0.370013,0.370013,0.50856,historical_mae,operational,0.50856,1,2,longitudinal,2018,-0.878573,
220102013,22,Amazonas,PRESCOLAR ROMULO BETANCOURT,927.0,36,,-0.444288,2,2.648479,1.546383,1.898925,-1.546383,1.546383,1.102096,historical_mae,operational,1.546383,1,2,longitudinal,2018,-2.648479,
220104007,22,Amazonas,CENTRO MOVIL LA REFORMA,867.0,39,,-2.28753,2,0.236246,1.261888,1.626131,-1.025642,1.025642,1.261888,historical_mae,operational,1.261888,1,2,longitudinal,2018,0.236246,
230104010,23,Delta Amacuro,CENTRO DE EDUCACION INICIAL SIMONCITO BOLIVARIANO LOS DELTANITOS,437.0,93,-0.501482,-1.375382,3,2.041539,1.306134,1.450407,-1.306134,1.306134,0.63063,historical_mae,operational,1.306134,1,2,longitudinal,2018,-2.041539,
230106009,23,Delta Amacuro,CASA COMUNAL FELIX GUERRA,266.0,118,,-0.176341,2,1.992026,1.084183,1.414083,-1.084183,1.084183,0.907842,historical_mae,operational,1.084183,1,2,longitudinal,2018,-1.992026,
240104001,24,La Guaira,UNIDAD EDUCATIVA ESTADAL EMILIO GIMON STERLING,4458.0,6,2.209713,-0.299282,3,1.417448,1.308814,1.525512,0.164328,0.164328,1.516635,historical_mae,operational,1.308814,1,2,longitudinal,2018,-1.417448,
240104010,24,La Guaira,UNIDAD EDUCATIVA ESTATAL DOCTOR ALFREDO MACHADO,4291.0,8,1.724645,0.194292,3,0.792805,0.903914,1.101618,0.375377,0.375377,1.035691,historical_mae,operational,0.903914,1,2,longitudinal,2018,-0.792805,
240105004,24,La Guaira,ESCUELA MUNICIPAL LUISA CASTILLO,4274.0,9,0.610493,-2.298777,3,2.335099,1.748123,1.924384,-1.341128,1.341128,1.380084,historical_mae,operational,1.748123,1,2,longitudinal,2018,-2.335099,
010115010,01,Distrito Capital,UNIDAD EDUCATIVA BOLIVARIANA PEDRO FONTES,6032.0,24,-1.260892,1.848382,3,1.205356,1.43821,1.467339,0.597615,0.597615,1.340126,historical_rmse,operational,1.467339,1,2,longitudinal,2018,1.205356,
010107021,01,Distrito Capital,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA MIGUEL VILLAVICENCIO,5549.0,30,2.845037,1.252943,3,0.516453,1.538145,1.819416,1.538145,1.538145,0.971796,historical_rmse,operational,1.819416,1,2,longitudinal,2018,0.516453,
010114002,01,Distrito Capital,ESCUELA BÁSICA BOLIVARIANA CARACCIOLO PARRA LEÓN,4739.0,56,1.813427,0.452988,3,0.014723,0.76038,1.079187,0.750564,0.750564,0.775434,historical_rmse,operational,1.079187,1,2,longitudinal,2018,-0.014723,
010110101,01,Distrito Capital,ESCUELA BÁSICA NACIONAL SUCRE,3384.0,142,-0.041971,-1.580054,3,1.566674,1.0629,1.284886,-1.0629,1.0629,0.721926,historical_rmse,operational,1.284886,1,2,longitudinal,2018,-1.566674,
010113004,01,Distrito Capital,UNIDAD EDUCATIVA DISTRITAL SIMÓN RODRÍGUEZ,3362.0,148,-0.662527,0.281135,3,0.458143,0.467268,0.492569,0.025583,0.025583,0.491905,historical_rmse,operational,0.492569,1,2,longitudinal,2018,0.458143,
010104014,01,Distrito Capital,LICEO BOLIVARIANO LINO GALLARDO,3322.0,152,-0.296693,-0.259715,3,1.210156,0.588855,0.734837,-0.588855,0.588855,0.439585,historical_rmse,operational,0.734837,1,2,longitudinal,2018,-1.210156,
010122023,01,Distrito Capital,LICEO BOLIVARIANO ANTONIO MUÑOZ TEBAR,3121.0,175,2.878453,-1.586733,3,0.982277,1.815821,1.980579,0.103148,0.103148,1.977892,historical_rmse,operational,1.980579,1,2,longitudinal,2018,-0.982277,
010110026,01,Distrito Capital,UNIDAD EDUCATIVA DISTRITAL CECILIA PIMENTEL,3079.0,178,1.449606,-0.399258,3,2.117817,1.322227,1.499546,-0.355823,0.355823,1.456718,historical_rmse,operational,1.499546,1,2,longitudinal,2018,-2.117817,
010110090,01,Distrito Capital,UNIDAD EDUCATIVA BOLIVARIANA SERGIO MEDINA,2840.0,207,2.478039,-0.309224,3,0.155571,0.980945,1.444588,0.671081,0.671081,1.279251,historical_rmse,operational,1.444588,1,2,longitudinal,2018,-0.155571,
021301004,02,Anzoategui,LICEO CRISTOBAL COLON,4557.0,19,-0.404602,-1.07776,3,3.249137,1.577166,1.990156,-1.577166,1.577166,1.213782,historical_rmse,operational,1.990156,1,2,longitudinal,2018,-3.249137,
020302032,02,Anzoategui,UNIDAD EDUCATIVA NACIONAL DOCTOR JULIO CAMEJO,4069.0,38,-1.39933,-0.289689,3,1.654819,1.114613,1.262335,-1.114613,1.114613,0.592561,historical_rmse,operational,1.262335,1,2,longitudinal,2018,-1.654819,
020901006,02,Anzoategui,LICEO PINTO SALINAS,3610.0,70,1.413364,0.826261,3,0.70567,0.981765,1.029284,0.981765,0.981765,0.309132,historical_rmse,operational,1.029284,1,2,longitudinal,2018,0.70567,
021201035,02,Anzoategui,ESCUELA RURAL DE EDUCACION  BÁSICA LA ESPERANZA,3158.0,110,1.854518,-0.480506,3,2.093503,1.476176,1.638381,-0.239831,0.239831,1.620733,historical_rmse,operational,1.638381,1,2,longitudinal,2018,-2.093503,
020403002,02,Anzoategui,GRUPO ESCOLAR LICENCIADO URBANEJA,2752.0,149,-2.393174,0.531036,3,2.056024,1.660078,1.847207,0.064629,0.064629,1.846076,historical_rmse,operational,1.847207,1,2,longitudinal,2018,2.056024,
020201004,02,Anzoategui,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,2734.0,151,1.109501,0.113072,3,0.607965,0.610179,0.733348,0.204869,0.204869,0.704151,historical_rmse,operational,0.733348,1,2,longitudinal,2018,-0.607965,
030101001,03,Apure,ESCUELA BASICA BOLIVARIANA TERESA HURTADO,3540.0,9,2.346769,0.720616,3,0.534381,1.200589,1.450538,1.200589,1.200589,0.81403,historical_rmse,operational,1.450538,1,2,longitudinal,2018,0.534381,
030603004,03,Apure,ESCUELA BASICA EL RECREO,3301.0,15,2.36814,-1.655662,3,1.701618,1.908473,1.936045,-0.329713,0.329713,1.907762,historical_rmse,operational,1.936045,1,2,longitudinal,2018,-1.701618,
030101002,03,Apure,LICEO DIEGO EUGENIO CHACON,3005.0,22,2.65351,1.151335,3,0.31986,1.374902,1.680179,1.374902,1.374902,0.965735,historical_rmse,operational,1.680179,1,2,longitudinal,2018,0.31986,
040601010,04,Aragua,ESCUELA BASICA ANDRES BELLO,2681.0,186,2.712613,-0.5263,3,0.834067,1.35766,1.666426,1.006793,1.006793,1.327909,historical_rmse,operational,1.666426,1,2,longitudinal,2018,0.834067,
041302019,04,Aragua,ESCUELA BOLIVARIANA MARIA MAYOR RODRIGUEZ,2438.0,218,1.075557,0.040874,3,1.47076,0.862397,1.05224,-0.11811,0.11811,1.04559,historical_rmse,operational,1.05224,1,2,longitudinal,2018,-1.47076,
041601004,04,Aragua,UNIDAD EDUCATIVA ESTADAL ELENA TORRES,2209.0,238,2.693307,-0.713286,3,0.865267,1.423953,1.684376,0.94843,0.94843,1.391978,historical_rmse,operational,1.684376,1,2,longitudinal,2018,0.865267,
040501003,04,Aragua,MODULO DE SERVICIO CUATRICENTENARIO,1906.0,265,2.799808,-0.481819,3,0.07109,1.117572,1.640745,0.748966,0.748966,1.459826,historical_rmse,operational,1.640745,1,2,longitudinal,2018,-0.07109,
040901006,04,Aragua,CENTRO DE CAPACITACION DEL ADULTOS CACIQUE CHARAIMA,1690.0,294,0.69884,-1.039135,3,0.44456,0.727512,0.767206,-0.261618,0.261618,0.721221,historical_rmse,operational,0.767206,1,2,longitudinal,2018,-0.44456,
041101007,04,Aragua,ESCUELA BASICA SAN MATEO,1684.0,295,1.53939,-2.406613,3,1.426948,1.790984,1.8437,-0.764724,0.764724,1.677625,historical_rmse,operational,1.8437,1,2,longitudinal,2018,-1.426948,
041302004,04,Aragua,JARDIN DE INFANCIA INAVI,1583.0,311,1.74576,-1.713932,3,1.310866,1.590186,1.602458,-0.426346,0.426346,1.5447,historical_rmse,operational,1.602458,1,2,longitudinal,2018,-1.310866,
050503001,05,Barinas,ESCUELA  BASICA MANUEL PALACIOS,3346.0,36,-0.81147,-0.786385,3,1.119235,0.905696,0.918254,-0.905696,0.905696,0.151341,historical_rmse,operational,0.918254,1,2,longitudinal,2018,-1.119235,
050213001,05,Barinas,ESCUELA BASICA RAFAEL MONTENEGRO,2291.0,82,0.183811,0.683838,3,0.677283,0.514977,0.565725,0.514977,0.514977,0.234185,historical_rmse,operational,0.565725,1,2,longitudinal,2018,0.677283,
050101001,05,Barinas,GRUPO ESCOLAR MARIA TORREALBA DE OCHOA,1629.0,127,0.701283,1.785637,3,1.855904,1.447608,1.541068,1.447608,1.447608,0.52851,historical_rmse,operational,1.541068,1,2,longitudinal,2018,1.855904,
050401026,05,Barinas,ESCUELA BASICA NACIONAL BOLIVARIANA JOSÉ MAGIN MOLINA,1476.0,140,,0.609048,2,1.30064,0.954844,1.015531,-0.345796,0.345796,0.954844,historical_rmse,operational,1.015531,1,2,longitudinal,2018,-1.30064,
060101003,06,Bolivar,ESCUELA ESTADAL BASICA SILVANA DE IRADI,4325.0,33,0.521539,0.023653,3,0.250709,0.2653,0.334374,0.2653,0.2653,0.203523,historical_rmse,operational,0.334374,1,2,longitudinal,2018,0.250709,
060101023,06,Bolivar,ESCUELA NACIONAL BASICA ANTONIO DE BERRIOS,3898.0,48,2.228807,1.062393,3,0.627585,1.306261,1.470841,0.887871,0.887871,1.172629,historical_rmse,operational,1.470841,1,2,longitudinal,2018,-0.627585,
060101037,06,Bolivar,ESCUELA NACIONAL BASICA CIUDAD PIAR,3289.0,87,,-1.658539,2,0.690546,1.174543,1.270356,-1.174543,1.174543,0.483997,historical_rmse,operational,1.270356,1,2,longitudinal,2018,-0.690546,
060101020,06,Bolivar,ESCUELA NACIONAL BASICA MIGUEL MARMION,2998.0,103,-0.847146,-2.186245,3,2.145066,1.726152,1.834724,-1.726152,1.726152,0.621779,historical_rmse,operational,1.834724,1,2,longitudinal,2018,-2.145066,
060106008,06,Bolivar,ESCUELA NACIONAL BASICA WENCELAUS MONSERRATTE,2372.0,153,1.502247,-1.279938,3,2.167223,1.649803,1.69232,-0.648305,0.648305,1.563217,historical_rmse,operational,1.69232,1,2,longitudinal,2018,-2.167223,
060101024,06,Bolivar,UNIDAD EDUCATIVA PALUA,2278.0,158,-0.722723,0.428628,3,0.503159,0.551503,0.565456,-0.265752,0.265752,0.499115,historical_rmse,operational,0.565456,1,2,longitudinal,2018,-0.503159,
070901003,07,Carabobo,GRUPO ESCOLAR JUAN ANTONIO MICHELENA,6163.0,26,-1.074094,-1.486235,3,2.334736,1.631688,1.714017,-1.631688,1.631688,0.524831,historical_rmse,operational,1.714017,1,2,longitudinal,2018,-2.334736,
070403003,07,Carabobo,GRUPO ESCOLAR CARLOS ARVELO,5039.0,63,2.819422,-0.145882,3,0.222315,1.06254,1.635018,0.965285,0.965285,1.319662,historical_rmse,operational,1.635018,1,2,longitudinal,2018,0.222315,
071402003,07,Carabobo,UNIDAD EDUCATIVA ESTADAL JUANA GOMEZ,4255.0,102,1.052425,1.309415,3,1.57729,1.313043,1.330414,1.313043,1.313043,0.214291,historical_rmse,operational,1.330414,1,2,longitudinal,2018,1.57729,
071201020,07,Carabobo,UNIDAD EDUCATIVA NACIONAL ABDON CALDERON,4215.0,106,0.509274,-1.286708,3,2.106431,1.300805,1.45511,-0.961289,0.961289,1.092368,historical_rmse,operational,1.45511,1,2,longitudinal,2018,-2.106431,
070706001,07,Carabobo,GRUPO ESCOLAR REPUBLICA DE HONDURAS,3811.0,138,-1.143371,-1.424564,3,2.213228,1.593721,1.65681,-1.593721,1.593721,0.452849,historical_rmse,operational,1.65681,1,2,longitudinal,2018,-2.213228,
070201003,07,Carabobo,GRUPO ESCOLAR LANCASTER,3226.0,179,3.260537,-0.301374,3,0.321989,1.294633,1.899614,1.093717,1.093717,1.553164,historical_rmse,operational,1.899614,1,2,longitudinal,2018,0.321989,
